BHK,Rent,Size,Floor,Area Type,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact
1,8500,300,2,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
3,20000,1660,1,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,8000,400,2,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,20000,300,1,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
1,11500,300,1,Carpet Area,Bangalore,Unfurnished,Bachelors,1,Contact Owner
3,30000,2000,3,Carpet Area,Bangalore,Furnished,Bachelors/Family,2,Contact Owner
3,22000,1200,4,Carpet Area,Bangalore,Semi-Furnished,Bachelors,3,Contact Owner
1,6500,300,2,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
1,6500,700,0,Super Area,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner
2,16000,850,0,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Owner
1,24000,700,7,Carpet Area,Bangalore,Furnished,Bachelors/Family,1,Contact Agent
1,15000,455,2,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Agent
2,18000,1000,0,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,8500,600,1,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
1,4000,250,0,Super Area,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner
1,5000,400,1,Super Area,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner
2,22000,1200,3,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Agent
1,12000,500,2,Carpet Area,Bangalore,Semi-Furnished,Bachelors,1,Contact Owner
1,9000,350,2,Super Area,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner
2,7500,1100,0,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,30000,1650,2,Super Area,Bangalore,Unfurnished,Bachelors/Family,3,Contact Owner
4,14000,1000,0,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,9250,500,2,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
1,13000,700,1,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,12000,1200,0,Super Area,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner
1,12000,600,1,Super Area,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner
2,10000,925,2,Super Area,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner
3,60000,2400,0,Carpet Area,Bangalore,Semi-Furnished,Bachelors,3,Contact Agent
3,35000,1500,1,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Agent
2,12000,600,0,Super Area,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner
1,14000,435,3,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Agent
1,8000,650,0,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,11000,700,0,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,20000,890,5,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Agent
1,12500,600,3,Super Area,Bangalore,Furnished,Bachelors/Family,1,Contact Owner
2,35000,1250,3,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Agent
3,26000,1350,2,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Agent
3,85000,2600,8,Carpet Area,Bangalore,Semi-Furnished,Family,4,Contact Agent
1,14000,440,2,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Agent
2,22000,1150,1,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,7000,450,2,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,16000,1150,3,Super Area,Bangalore,Furnished,Bachelors/Family,2,Contact Owner
2,11000,600,2,Carpet Area,Bangalore,Unfurnished,Bachelors,1,Contact Owner
2,20000,980,4,Carpet Area,Bangalore,Semi-Furnished,Family,2,Contact Agent
3,60000,1850,3,Carpet Area,Bangalore,Furnished,Bachelors/Family,3,Contact Owner
2,5000,625,1,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,4000,100,2,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,15000,1200,1,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
3,18000,1200,0,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,12000,1080,1,Carpet Area,Bangalore,Semi-Furnished,Bachelors,1,Contact Owner
1,8500,700,1,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,11000,800,0,Super Area,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner
3,42000,1880,14,Super Area,Bangalore,Semi-Furnished,Family,2,Contact Owner
2,25000,1305,1,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,8500,600,3,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,12500,950,2,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,18000,1188,0,Super Area,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner
1,6000,500,2,Super Area,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner
2,9000,875,0,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,54000,2100,3,Carpet Area,Bangalore,Unfurnished,Bachelors,3,Contact Agent
3,22000,1200,2,Super Area,Bangalore,Furnished,Bachelors/Family,2,Contact Owner
3,120000,2390,3,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Owner
1,7000,600,1,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,28000,1150,1,Carpet Area,Bangalore,Semi-Furnished,Family,2,Contact Agent
3,55000,1788,0,Carpet Area,Bangalore,Semi-Furnished,Family,3,Contact Agent
2,19000,1250,3,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,11000,600,4,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Agent
3,18000,1600,2,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,70000,1520,23,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,4,Contact Agent
1,12000,550,1,Carpet Area,Bangalore,Semi-Furnished,Bachelors,1,Contact Agent
2,18000,1100,2,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,30000,1100,2,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Agent
2,10000,1100,0,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,6000,400,1,Super Area,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner
1,4500,300,3,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
1,8000,500,0,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,20000,1100,3,Carpet Area,Bangalore,Furnished,Bachelors,2,Contact Agent
2,17500,1000,1,Carpet Area,Bangalore,Unfurnished,Family,2,Contact Owner
2,22000,850,0,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,17000,1020,2,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,22000,1250,1,Super Area,Bangalore,Unfurnished,Bachelors,2,Contact Owner
3,24000,1400,2,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Owner
1,12000,600,1,Super Area,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner
1,4500,200,4,Super Area,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner
1,5000,300,0,Super Area,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner
1,6000,400,1,Super Area,Bangalore,Furnished,Bachelors/Family,1,Contact Owner
1,11000,450,3,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,20000,1180,1,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,35000,1460,6,Carpet Area,Bangalore,Unfurnished,Bachelors,3,Contact Agent
3,24000,1464,2,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,10000,700,Lower,Carpet Area,Bangalore,Semi-Furnished,Bachelors,2,Contact Owner
2,16000,680,1,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,100000,2750,5,Carpet Area,Bangalore,Semi-Furnished,Bachelors,4,Contact Agent
2,14000,800,0,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,7500,600,3,Carpet Area,Bangalore,Unfurnished,Bachelors,1,Contact Owner
3,16000,1200,1,Carpet Area,Bangalore,Unfurnished,Bachelors,3,Contact Owner
4,65000,3200,18,Carpet Area,Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Agent
2,18000,1800,1,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,8000,500,2,Super Area,Bangalore,Furnished,Bachelors/Family,1,Contact Owner
2,11000,1200,0,Super Area,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner
1,8000,750,1,Super Area,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner
1,13000,700,1,Super Area,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,30000,1000,12,Carpet Area,Bangalore,Unfurnished,Bachelors,2,Contact Agent
2,14000,800,1,Super Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,20000,200,0,Super Area,Delhi,Furnished,Bachelors,1,Contact Owner
3,80000,1800,1,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Owner
1,9500,400,2,Carpet Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent
3,14000,600,2,Carpet Area,Delhi,Unfurnished,Bachelors,3,Contact Agent
3,65000,1550,1,Carpet Area,Delhi,Semi-Furnished,Bachelors,3,Contact Agent
2,18500,650,2,Carpet Area,Delhi,Unfurnished,Bachelors,2,Contact Owner
2,40000,850,2,Carpet Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent
4,90000,2000,0,Carpet Area,Delhi,Unfurnished,Bachelors,4,Contact Agent
1,3500,180,0,Super Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
3,25000,140,0,Carpet Area,Delhi,Semi-Furnished,Bachelors,2,Contact Agent
1,9000,450,1,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
3,90000,2500,1,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent
1,22000,720,3,Carpet Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2,12000,400,2,Carpet Area,Delhi,Unfurnished,Bachelors,1,Contact Agent
2,11000,450,1,Carpet Area,Delhi,Unfurnished,Bachelors,1,Contact Owner
1,20000,250,1,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
4,260000,3000,4,Super Area,Delhi,Semi-Furnished,Bachelors/Family,5,Contact Agent
2,11000,550,3,Carpet Area,Delhi,Unfurnished,Bachelors,2,Contact Agent
2,10000,450,3,Carpet Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
3,60000,2500,2,Carpet Area,Delhi,Unfurnished,Bachelors,3,Contact Agent
4,350000,800,1,Super Area,Delhi,Unfurnished,Bachelors/Family,4,Contact Agent
2,16000,100,3,Super Area,Delhi,Unfurnished,Bachelors,2,Contact Owner
1,16000,400,2,Carpet Area,Delhi,Furnished,Bachelors,1,Contact Owner
2,12000,750,1,Carpet Area,Delhi,Semi-Furnished,Bachelors,2,Contact Owner
1,8000,400,1,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent
3,14000,1100,0,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent
1,14900,450,0,Carpet Area,Delhi,Furnished,Bachelors/Family,1,Contact Owner
2,15000,850,3,Carpet Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
3,10000,600,3,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent
2,40000,750,1,Carpet Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent
1,9000,500,1,Carpet Area,Delhi,Semi-Furnished,Bachelors,1,Contact Agent
1,7000,350,2,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent
2,13500,623,2,Carpet Area,Delhi,Furnished,Bachelors/Family,1,Contact Owner
3,95000,2400,3,Carpet Area,Delhi,Semi-Furnished,Bachelors,3,Contact Agent
1,20000,75,2,Carpet Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent
2,7500,450,1,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,9000,445,4,Carpet Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
3,80000,300,1,Carpet Area,Delhi,Furnished,Bachelors,3,Contact Agent
3,50000,1670,3,Super Area,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Owner
1,13000,550,1,Carpet Area,Delhi,Semi-Furnished,Bachelors,1,Contact Agent
1,12000,350,4,Carpet Area,Delhi,Semi-Furnished,Bachelors,1,Contact Agent
2,16000,650,2,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent
2,13000,70,1,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,29000,100,1,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,18000,800,2,Super Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2,8500,60,2,Super Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
3,27000,2000,1,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,18000,600,1,Carpet Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
1,11500,450,3,Carpet Area,Delhi,Semi-Furnished,Bachelors,1,Contact Owner
2,80000,2200,1,Carpet Area,Delhi,Unfurnished,Bachelors,3,Contact Agent
2,15500,600,1,Carpet Area,Delhi,Unfurnished,Bachelors,2,Contact Owner
4,55000,2000,2,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent
2,20000,800,3,Super Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,35000,170,4,Carpet Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent
2,38000,150,0,Carpet Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent
2,16000,650,3,Carpet Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
3,50000,1250,2,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent
1,9500,600,2,Super Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
4,90000,2100,3,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Agent
1,10000,450,3,Super Area,Delhi,Unfurnished,Bachelors,1,Contact Owner
2,25000,100,2,Carpet Area,Delhi,Unfurnished,Bachelors,2,Contact Owner
1,30000,650,3,Super Area,Delhi,Furnished,Bachelors/Family,1,Contact Owner
2,12000,48,1,Super Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2,16500,550,4,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,4500,240,1,Super Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2,30000,700,3,Carpet Area,Delhi,Semi-Furnished,Bachelors,2,Contact Owner
1,12000,48,1,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,23000,100,0,Super Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
3,70000,1901,9,Super Area,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Owner
1,5500,50,1,Carpet Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
3,35000,1300,3,Carpet Area,Delhi,Semi-Furnished,Bachelors,3,Contact Agent
2,9000,145,1,Super Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2,22000,800,2,Carpet Area,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent
3,35000,1100,1,Super Area,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Owner
1,12000,450,2,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,6000,300,3,Carpet Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2,22000,1040,1,Carpet Area,Delhi,Semi-Furnished,Bachelors,3,Contact Owner
1,5000,25,2,Carpet Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2,20500,900,0,Super Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,7500,1100,3,Super Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2,5500,380,1,Super Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
3,25000,450,2,Carpet Area,Delhi,Semi-Furnished,Bachelors,2,Contact Owner
1,13000,550,3,Carpet Area,Delhi,Semi-Furnished,Bachelors,1,Contact Agent
1,5000,180,0,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
3,40000,1650,1,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,12500,250,1,Super Area,Delhi,Furnished,Bachelors/Family,1,Contact Owner
1,6000,400,0,Carpet Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2,15500,900,0,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent
3,75000,1900,2,Super Area,Delhi,Furnished,Bachelors/Family,3,Contact Owner
3,36000,892,2,Carpet Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
1,13000,400,0,Carpet Area,Delhi,Semi-Furnished,Bachelors,1,Contact Agent
3,45000,100,1,Carpet Area,Delhi,Unfurnished,Bachelors,2,Contact Owner
2,2000,60,1,Super Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2,28000,80,1,Super Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,9000,450,2,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent
1,12000,520,3,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
1,13000,350,1,Super Area,Delhi,Furnished,Bachelors/Family,1,Contact Owner
2,11000,600,2,Carpet Area,Delhi,Semi-Furnished,Bachelors,2,Contact Owner
3,35000,950,1,Carpet Area,Delhi,Furnished,Bachelors,2,Contact Agent
2,10000,450,1,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent
1,20000,450,1,Carpet Area,Delhi,Semi-Furnished,Bachelors,1,Contact Agent
2,25000,850,2,Carpet Area,Delhi,Semi-Furnished,Bachelors,2,Contact Agent
1,8000,200,3,Carpet Area,Delhi,Unfurnished,Bachelors,1,Contact Agent
4,150000,3000,1,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Agent
3,36000,1500,2,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Owner
2,12000,700,0,Super Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
1,8500,530,0,Super Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
3,17000,800,2,Carpet Area,Delhi,Unfurnished,Bachelors,2,Contact Agent
1,7500,45,1,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
1,16000,900,3,Super Area,Delhi,Furnished,Bachelors/Family,1,Contact Owner
1,9000,450,1,Super Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2,8000,650,1,Super Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2,45000,900,2,Super Area,Delhi,Furnished,Bachelors/Family,2,Contact Owner
2,27000,900,4,Carpet Area,Delhi,Furnished,Bachelors/Family,2,Contact Owner
2,14000,120,1,Super Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2,14000,600,2,Carpet Area,Delhi,Unfurnished,Bachelors,2,Contact Agent
2,14000,615,2,Carpet Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
1,7500,225,0,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
1,10000,800,1,Carpet Area,Delhi,Unfurnished,Bachelors,1,Contact Owner
1,7000,400,4,Carpet Area,Delhi,Semi-Furnished,Bachelors,1,Contact Owner
1,25000,800,4,Super Area,Delhi,Furnished,Bachelors/Family,2,Contact Owner
2,9000,60,1,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
3,22000,1000,1,Super Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
3,10000,75,4,Super Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
3,11000,800,1,Super Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
1,12500,200,3,Super Area,Delhi,Furnished,Bachelors/Family,1,Contact Owner
3,15000,800,2,Carpet Area,Delhi,Unfurnished,Bachelors,2,Contact Agent
2,35000,80,1,Super Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2,35000,900,2,Super Area,Delhi,Unfurnished,Family,2,Contact Owner
2,52000,1125,2,Super Area,Delhi,Furnished,Bachelors/Family,2,Contact Owner
3,15000,900,3,Super Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2,32000,1100,3,Carpet Area,Delhi,Unfurnished,Bachelors,2,Contact Agent
1,11500,400,2,Carpet Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent
3,45000,713,1,Carpet Area,Delhi,Furnished,Bachelors/Family,3,Contact Owner
2,16000,700,4,Carpet Area,Delhi,Unfurnished,Bachelors,1,Contact Agent
2,20000,1000,2,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
1,7000,54,3,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
3,85000,200,3,Carpet Area,Delhi,Unfurnished,Bachelors,3,Contact Agent
1,15000,200,4,Super Area,Delhi,Furnished,Bachelors/Family,1,Contact Owner
2,22000,800,3,Super Area,Delhi,Furnished,Bachelors/Family,2,Contact Owner
2,32000,1000,1,Super Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2,20000,500,4,Carpet Area,Delhi,Semi-Furnished,Bachelors,2,Contact Owner
1,35000,300,3,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,35000,900,0,Carpet Area,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent
3,65000,240,1,Carpet Area,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent
2,15000,650,0,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
3,12000,950,3,Carpet Area,Delhi,Semi-Furnished,Bachelors,2,Contact Owner
1,8000,500,0,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
1,11000,500,2,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2,12000,450,4,Super Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
4,140000,2800,0,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Agent
2,24000,150,1,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
1,20000,400,3,Carpet Area,Delhi,Furnished,Bachelors/Family,1,Contact Agent
3,16000,100,3,Super Area,Delhi,Furnished,Bachelors/Family,2,Contact Owner
1,15000,400,3,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent
2,28500,900,0,Carpet Area,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent
3,30000,1350,1,Super Area,Delhi,Semi-Furnished,Family,3,Contact Owner
1,16000,500,1,Super Area,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
